Date,Transaction ID,Product Name,Quantity Sold,Unit Price,Total Sale,Customer ID,Region
2024-05-28,17038,Gadget B,7,12.5,87.5,89910,North
2024-06-21,4312,Gizmo D,5,19.99,99.95,94303,South
2024-01-29,23756,Widget C,19,9.99,189.81,59975,East
2024-08-13,63464,Widget A,11,5.99,65.89,29862,North
2024-05-17,74047,Gizmo D,5,19.99,99.95,92483,South
2024-02-25,9089,Widget A,17,5.99,101.83,91348,East
2024-05-29,76084,Gizmo D,3,19.99,59.97,32044,East
2024-06-24,36063,Gizmo D,18,19.99,359.82,51612,South
2024-06-01,61972,Gadget B,5,12.5,62.5,56347,North
2024-02-07,20423,Gizmo D,6,19.99,119.94,96874,East
2024-09-28,46967,Widget A,12,5.99,71.88,63357,North
2024-01-29,49254,Widget C,20,9.99,199.8,73962,North
2024-02-08,11366,Widget C,4,9.99,39.96,51582,East
2024-04-17,67210,Gadget B,1,12.5,12.5,90939,West
2024-06-17,5319,Gadget B,9,12.5,112.5,24174,South
2024-07-12,67396,Widget C,9,9.99,89.91,15065,East
2024-02-14,91320,Gizmo D,1,19.99,19.99,67030,South
2024-06-18,29790,Widget C,17,9.99,169.83,64430,South
2024-08-16,55779,Gizmo D,3,19.99,59.97,52066,South
2024-01-06,80370,Widget A,12,5.99,71.88,73654,East
2024-06-26,28874,Widget C,15,9.99,149.85,70566,South
2024-05-19,55649,Widget C,16,9.99,159.84,87253,West
2024-01-11,81036,Gadget B,18,12.5,225.0,71978,North
2024-03-29,79913,Widget C,7,9.99,69.93,65679,East
2024-02-15,74204,Gadget B,14,12.5,175.0,51829,East
2024-06-13,70839,Widget A,9,5.99,53.91,67605,South
2024-05-20,39599,Widget A,17,5.99,101.83,55940,West
2024-06-23,81459,Widget C,1,9.99,9.99,88174,South
2024-03-20,85100,Widget C,15,9.99,149.85,39768,South
2024-01-27,1491,Gizmo D,11,19.99,219.89,56837,West
2024-09-08,84931,Gizmo D,9,19.99,179.91,63555,South
2024-06-23,9487,Gadget B,16,12.5,200.0,63583,South
2024-02-04,82042,Gizmo D,12,19.99,239.88,73537,South
2024-07-10,43728,Gizmo D,14,19.99,279.86,36503,West
2024-03-10,22912,Gizmo D,5,19.99,99.95,96420,West
2024-01-26,91872,Widget C,10,9.99,99.9,67362,North
2024-09-20,19422,Gadget B,20,12.5,250.0,3077,East
2024-03-23,56982,Widget A,10,5.99,59.9,10,North
2024-09-22,90228,Widget C,7,9.99,69.93,21547,West
2024-01-29,6972,Widget C,7,9.99,69.93,94508,East
2024-07-27,63807,Widget C,15,9.99,149.85,98187,North
2024-09-22,61426,Gizmo D,15,19.99,299.85,89318,West
2024-09-29,55942,Widget A,10,5.99,59.9,71550,East
2024-03-29,7663,Gizmo D,16,19.99,319.84,80134,South
2024-03-01,24149,Gizmo D,5,19.99,99.95,8582,North
2024-04-18,76730,Widget C,17,9.99,169.83,67678,South
2024-05-23,55226,Widget C,6,9.99,59.94,87911,West
2024-08-25,26248,Gadget B,16,12.5,200.0,82066,West
2024-02-05,8131,Widget A,3,5.99,17.97,31417,West
2024-03-18,89955,Gizmo D,17,19.99,339.83,98703,East
2024-02-06,82139,Widget A,13,5.99,77.87,66597,East
2024-08-04,59426,Widget C,1,9.99,9.99,44557,South
2024-09-18,61574,Gizmo D,13,19.99,259.87,54490,South
2024-09-29,13302,Widget A,1,5.99,5.99,98241,West
2024-09-09,21292,Widget C,13,9.99,129.87,54542,North
2024-09-29,8881,Gadget B,17,12.5,212.5,16051,East
2024-07-03,70095,Gizmo D,10,19.99,199.9,80907,South
2024-01-30,61926,Widget C,17,9.99,169.83,55865,North
2024-04-13,42224,Widget C,12,9.99,119.88,6669,East
2024-03-27,28026,Gizmo D,6,19.99,119.94,82266,North
2024-01-23,20895,Gadget B,13,12.5,162.5,58406,South
2024-05-25,74271,Widget A,17,5.99,101.83,73967,North
2024-07-09,90893,Gizmo D,14,19.99,279.86,23080,East
2024-06-30,57961,Widget C,16,9.99,159.84,54640,South
2024-01-08,78646,Widget A,17,5.99,101.83,77924,West
2024-08-08,39249,Gizmo D,1,19.99,19.99,91730,South
2024-03-31,6777,Widget A,20,5.99,119.8,97432,West
2024-05-03,29398,Gadget B,9,12.5,112.5,97016,South
2024-06-07,21759,Gizmo D,8,19.99,159.92,4227,North
2024-06-24,30331,Widget C,15,9.99,149.85,43023,East
2024-09-18,83582,Gadget B,3,12.5,37.5,98194,South
2024-05-24,8017,Widget C,14,9.99,139.86,13800,North
2024-02-13,25325,Gadget B,13,12.5,162.5,87555,East
2024-06-11,27052,Widget C,20,9.99,199.8,7860,West
2024-08-15,64320,Gizmo D,18,19.99,359.82,27369,South
2024-02-07,74391,Widget A,17,5.99,101.83,57868,West
2024-09-18,29977,Widget C,5,9.99,49.95,48200,West
2024-04-13,50732,Widget C,19,9.99,189.81,71714,East
2024-04-03,85375,Gadget B,9,12.5,112.5,31127,South
2024-01-13,97047,Gadget B,11,12.5,137.5,59187,South
2024-09-19,41246,Widget C,4,9.99,39.96,11861,South
2024-08-18,72287,Widget A,16,5.99,95.84,64423,East
2024-08-17,79870,Widget C,19,9.99,189.81,58545,West
2024-05-12,36480,Gizmo D,5,19.99,99.95,70407,North
2024-06-27,57694,Gizmo D,1,19.99,19.99,55030,North
2024-06-18,43343,Gizmo D,9,19.99,179.91,56219,South
2024-05-30,16192,Widget A,3,5.99,17.97,69498,West
2024-09-16,32248,Gizmo D,10,19.99,199.9,75050,South
2024-05-15,19965,Widget C,16,9.99,159.84,69730,North
2024-05-08,16515,Gadget B,9,12.5,112.5,53994,North
2024-07-04,62468,Widget A,1,5.99,5.99,15739,South
2024-02-12,35441,Widget A,12,5.99,71.88,58316,North
2024-05-22,91965,Widget C,19,9.99,189.81,22916,East
2024-07-21,88787,Gizmo D,15,19.99,299.85,74750,North
2024-02-11,18107,Widget A,3,5.99,17.97,48450,West
2024-05-06,20153,Widget A,6,5.99,35.94,39554,South
2024-08-22,41836,Gadget B,17,12.5,212.5,41512,North
2024-03-12,3000,Widget A,5,5.99,29.95,16440,East
2024-07-10,42240,Gizmo D,18,19.99,359.82,45580,West
2024-04-06,7200,Gadget B,8,12.5,100.0,29751,South
2024-06-27,94141,Gadget B,10,12.5,125.0,76052,West
2024-05-15,45602,Gizmo D,6,19.99,119.94,54291,North
2024-01-03,4490,Gadget B,8,12.5,100.0,96938,West
2024-03-27,43142,Gizmo D,15,19.99,299.85,76718,West
2024-02-11,57044,Widget A,5,5.99,29.95,59966,North
2024-08-12,35925,Widget A,14,5.99,83.86,98709,South
2024-06-05,81998,Gizmo D,6,19.99,119.94,58671,East
2024-01-23,30529,Widget C,16,9.99,159.84,4795,South
2024-07-04,10221,Gadget B,16,12.5,200.0,57608,East
2024-05-09,83417,Widget A,8,5.99,47.92,25533,South
2024-04-05,82443,Gizmo D,10,19.99,199.9,38254,East
2024-07-02,61276,Widget C,6,9.99,59.94,5631,South
2024-04-14,70280,Widget A,8,5.99,47.92,61184,West
2024-04-08,77427,Widget C,12,9.99,119.88,82646,North
2024-07-10,85851,Widget C,14,9.99,139.86,28596,South
2024-06-07,80393,Widget C,14,9.99,139.86,43423,North
2024-01-08,9985,Widget C,1,9.99,9.99,59775,North
2024-06-14,59854,Widget A,10,5.99,59.9,91573,South
2024-05-09,23092,Gadget B,2,12.5,25.0,36227,West
2024-05-24,36357,Widget C,20,9.99,199.8,89250,North
2024-07-20,91864,Gadget B,12,12.5,150.0,79752,West
2024-08-09,31844,Widget C,13,9.99,129.87,85768,East
2024-09-14,1869,Gizmo D,4,19.99,79.96,32468,West
2024-04-25,99750,Gizmo D,19,19.99,379.81,2855,North
2024-09-11,49532,Gizmo D,6,19.99,119.94,61108,South
2024-01-07,40902,Gadget B,7,12.5,87.5,61287,West
2024-01-13,22592,Widget C,17,9.99,169.83,97969,South
2024-09-03,39206,Widget C,15,9.99,149.85,39700,North
2024-06-06,287,Gadget B,12,12.5,150.0,72375,East
2024-03-18,84419,Widget A,10,5.99,59.9,95851,East
2024-01-19,83868,Widget A,17,5.99,101.83,34758,West
2024-05-14,18041,Widget A,10,5.99,59.9,99353,West
2024-09-25,91337,Gadget B,8,12.5,100.0,65977,South
2024-05-20,49276,Gizmo D,18,19.99,359.82,53463,South
2024-06-15,6699,Gadget B,20,12.5,250.0,93135,West
2024-08-05,51400,Widget A,11,5.99,65.89,41399,East
2024-03-13,63356,Widget A,15,5.99,89.85,8197,North
2024-08-29,13350,Gizmo D,2,19.99,39.98,56648,West
2024-03-25,83409,Widget A,15,5.99,89.85,63545,South
2024-01-18,42002,Gadget B,10,12.5,125.0,82134,East
2024-03-18,47680,Widget A,16,5.99,95.84,61467,East
2024-04-24,23291,Widget C,18,9.99,179.82,82624,South
2024-06-10,63790,Gadget B,11,12.5,137.5,51536,West
2024-03-09,36387,Widget C,16,9.99,159.84,98732,West
2024-04-29,9030,Widget A,4,5.99,23.96,49801,South
2024-03-31,8986,Widget A,16,5.99,95.84,84664,North
2024-07-30,45730,Widget A,19,5.99,113.81,66981,North
2024-08-22,90267,Widget A,5,5.99,29.95,74248,West
2024-02-20,30961,Widget C,4,9.99,39.96,41937,East
2024-05-21,33716,Widget A,10,5.99,59.9,5054,West
2024-05-13,830,Widget A,1,5.99,5.99,31480,South
2024-04-06,93700,Gizmo D,15,19.99,299.85,2018,West
2024-04-24,30855,Gizmo D,19,19.99,379.81,46313,East
2024-08-29,39364,Widget C,6,9.99,59.94,97177,West
2024-06-19,49995,Gadget B,3,12.5,37.5,62901,North
2024-07-10,33231,Gizmo D,1,19.99,19.99,45819,North
2024-06-27,36417,Widget C,15,9.99,149.85,6937,South
2024-07-06,63158,Gadget B,6,12.5,75.0,90285,East
2024-07-26,33553,Gizmo D,13,19.99,259.87,58628,West
2024-03-02,77661,Gadget B,4,12.5,50.0,3100,East
2024-08-24,48536,Gizmo D,20,19.99,399.8,60644,East
2024-04-03,39769,Gizmo D,10,19.99,199.9,80794,North
2024-03-31,60485,Gizmo D,1,19.99,19.99,51753,East
2024-07-06,45490,Widget A,17,5.99,101.83,39197,South
2024-04-28,44788,Gadget B,6,12.5,75.0,29133,West
2024-01-14,72538,Gizmo D,9,19.99,179.91,31939,West
2024-01-24,51727,Widget A,13,5.99,77.87,34935,West
2024-07-28,48742,Widget C,9,9.99,89.91,94367,South
2024-01-07,22449,Gadget B,12,12.5,150.0,15950,East
2024-02-09,99365,Gadget B,14,12.5,175.0,53696,North
2024-04-05,65643,Gizmo D,10,19.99,199.9,50140,West
2024-01-29,76858,Gizmo D,10,19.99,199.9,83361,West
2024-09-20,74550,Gadget B,16,12.5,200.0,42296,West
2024-03-13,83418,Widget C,7,9.99,69.93,25530,North
2024-09-15,68324,Gizmo D,18,19.99,359.82,5877,West
2024-04-29,47756,Widget C,14,9.99,139.86,21035,North
2024-03-10,10049,Gadget B,2,12.5,25.0,78026,West
2024-08-14,78122,Gadget B,10,12.5,125.0,92808,West
2024-07-31,31201,Widget A,13,5.99,77.87,77237,West
2024-03-06,43261,Gadget B,7,12.5,87.5,6890,East
2024-03-25,25658,Gizmo D,5,19.99,99.95,78923,South
2024-02-22,25585,Widget A,3,5.99,17.97,98698,West
2024-03-10,10593,Gadget B,2,12.5,25.0,56909,North
2024-07-03,76842,Widget A,17,5.99,101.83,33974,North
2024-05-20,82932,Gizmo D,18,19.99,359.82,16597,North
2024-09-13,74413,Gizmo D,4,19.99,79.96,34854,West
2024-07-27,42872,Gizmo D,12,19.99,239.88,9153,North
2024-03-25,9829,Widget C,5,9.99,49.95,38598,West
2024-03-01,67163,Widget A,8,5.99,47.92,39297,South
2024-03-13,62370,Widget C,20,9.99,199.8,26712,South
2024-03-12,29868,Gadget B,10,12.5,125.0,24205,South
2024-05-18,52250,Gadget B,9,12.5,112.5,59134,West
2024-05-15,16281,Gizmo D,16,19.99,319.84,18760,South
2024-03-04,3461,Widget C,10,9.99,99.9,77702,East
2024-09-17,95350,Widget C,18,9.99,179.82,50422,North
2024-04-24,6873,Widget A,9,5.99,53.91,19593,East
2024-05-09,87818,Widget A,16,5.99,95.84,55437,South
2024-02-02,77558,Gizmo D,8,19.99,159.92,99057,West
2024-09-23,68957,Gadget B,9,12.5,112.5,17365,West
2024-08-25,34736,Widget A,2,5.99,11.98,71831,North
2024-07-07,86516,Widget C,17,9.99,169.83,23308,West
2024-08-05,63797,Gadget B,20,12.5,250.0,1444,West
2024-02-13,88703,Widget A,8,5.99,47.92,62502,West
2024-01-16,55103,Widget C,5,9.99,49.95,6749,West
2024-03-03,45072,Widget A,8,5.99,47.92,58876,East
2024-05-27,53051,Widget A,9,5.99,53.91,72797,South
2024-09-22,10244,Gadget B,18,12.5,225.0,3778,North
2024-01-28,74641,Widget A,3,5.99,17.97,76668,North
2024-07-07,33439,Widget A,2,5.99,11.98,9940,South
2024-07-19,6061,Widget C,6,9.99,59.94,47309,East
2024-06-22,4999,Gizmo D,9,19.99,179.91,97423,East
2024-08-05,81789,Gadget B,17,12.5,212.5,54874,North
2024-05-07,95005,Widget C,13,9.99,129.87,27161,North
2024-06-17,27113,Gizmo D,18,19.99,359.82,24431,East
2024-06-11,36684,Gizmo D,4,19.99,79.96,16860,North
2024-09-16,31169,Widget A,10,5.99,59.9,49500,South
2024-04-05,22220,Gizmo D,17,19.99,339.83,38994,West
2024-09-22,13127,Widget C,1,9.99,9.99,57840,North
2024-05-14,28960,Widget A,14,5.99,83.86,59613,East
2024-06-26,15090,Widget C,16,9.99,159.84,18674,East
2024-05-26,81611,Gadget B,1,12.5,12.5,78228,East
2024-05-04,13351,Gadget B,2,12.5,25.0,84440,North
2024-09-15,83842,Gizmo D,8,19.99,159.92,95787,West
2024-09-29,37899,Widget A,4,5.99,23.96,21921,East
2024-02-12,23102,Widget C,13,9.99,129.87,58141,West
2024-03-28,20607,Widget C,8,9.99,79.92,64274,North
2024-02-09,28673,Gadget B,8,12.5,100.0,24650,East
2024-05-28,20526,Gizmo D,17,19.99,339.83,98705,East
2024-05-14,10112,Gadget B,18,12.5,225.0,45316,South
2024-06-16,1528,Widget C,11,9.99,109.89,16782,East
2024-04-30,69095,Widget A,3,5.99,17.97,34604,South
2024-09-10,45463,Gizmo D,11,19.99,219.89,52753,North
2024-06-11,88848,Gizmo D,9,19.99,179.91,88452,South
2024-02-13,58099,Widget C,2,9.99,19.98,77420,North
2024-06-25,52852,Widget C,10,9.99,99.9,678,West
2024-01-15,70634,Gizmo D,11,19.99,219.89,22943,West
2024-08-31,26428,Widget A,4,5.99,23.96,67314,East
2024-01-23,82227,Widget C,4,9.99,39.96,56384,South
2024-05-17,40545,Gadget B,8,12.5,100.0,37177,North
2024-03-26,47539,Widget C,3,9.99,29.97,63318,West
2024-02-06,46251,Widget A,10,5.99,59.9,12234,West
2024-08-14,62105,Gadget B,15,12.5,187.5,40508,East
2024-09-02,90447,Gadget B,3,12.5,37.5,20699,East
2024-05-20,46761,Gadget B,19,12.5,237.5,99061,West
2024-08-15,21898,Widget C,8,9.99,79.92,23961,North
2024-09-08,82742,Widget C,20,9.99,199.8,14548,East
2024-08-29,11021,Widget C,12,9.99,119.88,71005,South
2024-08-06,47195,Widget C,20,9.99,199.8,89293,North
2024-08-14,60209,Widget C,20,9.99,199.8,52412,West
2024-04-12,14180,Gadget B,5,12.5,62.5,20293,North
2024-02-12,31227,Widget C,3,9.99,29.97,95978,West
2024-07-01,68221,Gizmo D,5,19.99,99.95,55047,South
2024-08-03,17462,Widget A,9,5.99,53.91,72846,South
2024-01-10,84055,Widget C,18,9.99,179.82,68557,West
2024-08-12,49751,Gizmo D,20,19.99,399.8,41022,West
2024-07-28,56981,Gizmo D,6,19.99,119.94,23374,North
2024-06-11,28099,Gadget B,15,12.5,187.5,59026,North
2024-06-09,34845,Gadget B,4,12.5,50.0,52367,East
2024-06-01,95802,Widget A,16,5.99,95.84,59961,South
2024-02-14,279,Gadget B,4,12.5,50.0,35228,East
2024-04-06,87599,Gizmo D,15,19.99,299.85,51006,East
2024-01-24,30651,Widget A,11,5.99,65.89,20690,North
2024-07-15,72711,Gizmo D,15,19.99,299.85,33177,South
2024-09-06,93071,Widget A,7,5.99,41.93,69262,East
2024-08-20,51493,Gizmo D,9,19.99,179.91,13295,South
2024-05-30,18193,Widget A,19,5.99,113.81,20865,East
2024-07-26,65344,Gadget B,1,12.5,12.5,1340,South
2024-07-28,69507,Widget C,12,9.99,119.88,73935,North
2024-08-13,70004,Gadget B,13,12.5,162.5,40220,East
2024-06-23,25550,Widget A,7,5.99,41.93,43944,South
2024-06-21,53146,Widget A,8,5.99,47.92,27835,East
2024-09-25,95079,Widget C,20,9.99,199.8,70241,South
2024-08-13,45086,Gadget B,2,12.5,25.0,51779,West
2024-09-25,46886,Gadget B,9,12.5,112.5,72655,South
2024-05-21,93808,Gadget B,20,12.5,250.0,79505,East
2024-08-28,89135,Gizmo D,7,19.99,139.93,54930,North
2024-04-12,3996,Widget A,9,5.99,53.91,29910,North
2024-07-12,25365,Widget C,10,9.99,99.9,57320,East
2024-05-30,95040,Widget C,11,9.99,109.89,29764,North
2024-07-04,39842,Widget C,18,9.99,179.82,92914,East
2024-03-04,96010,Gadget B,20,12.5,250.0,46206,West
2024-01-12,15449,Widget A,13,5.99,77.87,76230,East
2024-06-22,63229,Widget C,16,9.99,159.84,24038,South
2024-03-23,8816,Widget C,8,9.99,79.92,63601,South
2024-09-15,31598,Gadget B,17,12.5,212.5,81701,North
2024-01-07,63926,Widget A,9,5.99,53.91,91579,West
2024-09-13,76742,Widget C,11,9.99,109.89,52553,East
2024-05-16,29276,Gizmo D,6,19.99,119.94,16274,West
2024-08-27,83472,Widget A,14,5.99,83.86,63471,South
2024-05-24,70042,Widget C,3,9.99,29.97,33396,West
2024-06-24,40911,Gadget B,13,12.5,162.5,67069,East
2024-09-28,32669,Gadget B,12,12.5,150.0,14386,East
2024-05-02,3420,Gizmo D,6,19.99,119.94,83464,West
2024-01-07,96049,Gizmo D,20,19.99,399.8,67948,North
2024-02-20,67195,Widget A,16,5.99,95.84,64424,South
2024-06-16,95390,Widget C,17,9.99,169.83,59981,South
2024-08-30,16579,Gadget B,14,12.5,175.0,72656,West
2024-01-25,93530,Gadget B,16,12.5,200.0,80982,West
2024-06-05,21004,Gadget B,3,12.5,37.5,52334,East
2024-02-14,96637,Widget C,18,9.99,179.82,45183,North
2024-01-18,77509,Widget A,7,5.99,41.93,98131,North
2024-08-30,99955,Gadget B,9,12.5,112.5,64201,East
2024-04-23,52653,Widget A,18,5.99,107.82,30196,West
2024-05-22,80851,Gizmo D,7,19.99,139.93,29073,North
2024-07-13,30834,Widget C,2,9.99,19.98,64425,North
2024-04-13,52665,Gizmo D,14,19.99,279.86,7488,South
2024-04-12,19307,Gadget B,19,12.5,237.5,46776,East
2024-09-14,32759,Widget C,15,9.99,149.85,61303,West
2024-02-08,83974,Gadget B,20,12.5,250.0,24843,South
2024-03-11,98183,Widget C,17,9.99,169.83,64491,North
2024-07-06,21436,Widget A,20,5.99,119.8,55920,South
2024-07-26,53160,Widget A,3,5.99,17.97,56503,East
2024-07-23,8936,Widget A,14,5.99,83.86,82795,West
2024-01-27,95974,Gadget B,13,12.5,162.5,80515,West
2024-06-24,98584,Widget A,14,5.99,83.86,26593,South
2024-09-20,69628,Gadget B,13,12.5,162.5,22017,South
2024-03-08,84009,Gizmo D,19,19.99,379.81,17112,West
2024-05-16,32612,Widget C,18,9.99,179.82,30502,South
2024-08-08,73132,Widget A,11,5.99,65.89,30019,West
2024-04-02,28135,Widget C,19,9.99,189.81,13647,East
2024-08-10,94610,Gizmo D,2,19.99,39.98,65225,North
2024-09-23,33554,Widget A,15,5.99,89.85,47862,South
2024-01-03,46757,Gadget B,10,12.5,125.0,84862,West
2024-04-20,23322,Widget A,6,5.99,35.94,72716,East
2024-06-16,33627,Gadget B,19,12.5,237.5,55823,East
2024-01-24,86178,Widget A,8,5.99,47.92,29875,North
2024-03-01,70161,Widget C,13,9.99,129.87,85605,North
2024-08-11,88971,Gadget B,20,12.5,250.0,91113,East
2024-02-11,97306,Widget A,20,5.99,119.8,51222,South
2024-08-15,45487,Gadget B,14,12.5,175.0,82306,North
2024-02-02,5229,Widget A,8,5.99,47.92,38364,East
2024-07-05,56609,Widget A,18,5.99,107.82,73073,West
2024-05-21,93506,Widget C,18,9.99,179.82,10181,North
2024-09-24,94844,Gadget B,7,12.5,87.5,33033,South
2024-04-03,64534,Gizmo D,18,19.99,359.82,72735,East
2024-07-03,93251,Widget C,11,9.99,109.89,75054,North
2024-03-29,57004,Widget A,17,5.99,101.83,24118,South
2024-04-21,88881,Widget C,19,9.99,189.81,73844,West
2024-05-13,72469,Gizmo D,3,19.99,59.97,7529,North
2024-07-15,11678,Widget A,11,5.99,65.89,65203,North
2024-01-15,56266,Widget C,10,9.99,99.9,18117,North
2024-05-01,45083,Gizmo D,7,19.99,139.93,64977,West
2024-05-07,43192,Gizmo D,3,19.99,59.97,27859,South
2024-09-02,89783,Widget C,10,9.99,99.9,91488,West
2024-07-08,92426,Widget C,15,9.99,149.85,64401,East
2024-07-16,84958,Gizmo D,16,19.99,319.84,33921,South
2024-03-24,73922,Gizmo D,13,19.99,259.87,97536,North
2024-03-15,75673,Gadget B,16,12.5,200.0,23606,North
2024-01-21,9000,Gadget B,8,12.5,100.0,20186,North
2024-06-06,94975,Gizmo D,9,19.99,179.91,21552,South
2024-08-21,11907,Widget C,18,9.99,179.82,84604,West
2024-07-25,58472,Widget C,3,9.99,29.97,60473,South
2024-09-27,88194,Gadget B,9,12.5,112.5,17414,East
2024-01-30,54862,Widget A,4,5.99,23.96,21011,North
2024-07-19,35736,Gizmo D,12,19.99,239.88,38653,East
2024-01-27,58639,Widget A,9,5.99,53.91,42703,North
2024-01-15,5832,Gizmo D,5,19.99,99.95,96149,South
2024-08-27,39803,Widget C,2,9.99,19.98,16924,North
2024-02-04,80067,Gizmo D,5,19.99,99.95,43305,North
2024-02-09,19290,Widget C,15,9.99,149.85,21033,West
2024-08-24,43272,Widget C,18,9.99,179.82,43454,East
2024-06-24,3700,Widget A,10,5.99,59.9,95300,East
2024-03-15,15984,Widget A,8,5.99,47.92,54460,South
2024-08-02,54129,Widget A,14,5.99,83.86,87494,South
2024-04-09,79766,Widget C,12,9.99,119.88,28826,East
2024-02-07,9043,Gadget B,8,12.5,100.0,74134,South
2024-05-07,35267,Gizmo D,18,19.99,359.82,27219,West
2024-02-19,37300,Widget C,17,9.99,169.83,61950,North
2024-06-15,90043,Gizmo D,12,19.99,239.88,54445,West
2024-02-24,71957,Widget C,17,9.99,169.83,85963,South
2024-03-28,51713,Gizmo D,7,19.99,139.93,98697,North
2024-08-13,33495,Widget C,7,9.99,69.93,6330,East
2024-02-12,58916,Widget C,12,9.99,119.88,31423,North
2024-03-24,88357,Gadget B,16,12.5,200.0,64641,North
2024-01-11,53489,Gadget B,10,12.5,125.0,72915,West
2024-02-29,26694,Gizmo D,3,19.99,59.97,8177,West
2024-09-09,63004,Gizmo D,2,19.99,39.98,38006,South
2024-08-13,14930,Gizmo D,4,19.99,79.96,79458,West
2024-08-30,59999,Widget A,16,5.99,95.84,70212,East
2024-07-29,7269,Gizmo D,6,19.99,119.94,66917,North
2024-08-16,52970,Widget A,1,5.99,5.99,93574,West
2024-04-07,5106,Widget C,15,9.99,149.85,64246,West
2024-01-11,53157,Gizmo D,12,19.99,239.88,10431,North
2024-07-25,96067,Gizmo D,20,19.99,399.8,14189,South
2024-09-23,35048,Widget A,1,5.99,5.99,82071,West
2024-08-26,61075,Gizmo D,11,19.99,219.89,97491,South
2024-06-14,40854,Gadget B,8,12.5,100.0,12833,South
2024-05-29,8679,Widget A,2,5.99,11.98,13773,East
2024-03-25,32940,Gadget B,8,12.5,100.0,69687,North
2024-09-03,94219,Gizmo D,6,19.99,119.94,35846,North
2024-09-24,36409,Widget C,2,9.99,19.98,51269,South
2024-02-24,54386,Gadget B,13,12.5,162.5,1783,West
2024-07-02,42862,Widget C,1,9.99,9.99,11059,North
2024-07-05,86826,Gizmo D,5,19.99,99.95,16190,East
2024-03-02,86831,Widget A,1,5.99,5.99,59356,North
2024-07-13,95292,Widget C,10,9.99,99.9,10449,South
2024-08-04,64108,Gadget B,5,12.5,62.5,38914,East
2024-04-11,51438,Gizmo D,13,19.99,259.87,88117,West
2024-05-17,17525,Gizmo D,19,19.99,379.81,28801,South
2024-06-05,1593,Gadget B,12,12.5,150.0,13262,East
2024-08-20,99085,Gizmo D,16,19.99,319.84,34807,South
2024-05-02,80612,Gadget B,9,12.5,112.5,56289,East
2024-07-15,58056,Gadget B,7,12.5,87.5,19244,North
2024-07-18,26373,Gadget B,9,12.5,112.5,74365,East
2024-08-11,84640,Gizmo D,11,19.99,219.89,15198,South
2024-02-09,58471,Widget C,16,9.99,159.84,95805,East
2024-06-29,7525,Gadget B,15,12.5,187.5,71446,East
2024-04-28,54699,Widget A,2,5.99,11.98,90415,West
2024-08-05,77787,Widget C,9,9.99,89.91,63472,North
2024-08-26,57553,Widget C,13,9.99,129.87,23362,North
2024-03-09,76344,Widget A,11,5.99,65.89,44917,West
2024-03-20,75678,Gadget B,18,12.5,225.0,67796,West
2024-04-10,87752,Widget C,9,9.99,89.91,68516,North
2024-03-14,88865,Gadget B,15,12.5,187.5,36183,East
2024-01-28,93096,Gadget B,1,12.5,12.5,59263,North
2024-08-28,7423,Widget A,2,5.99,11.98,40673,South
2024-07-09,81111,Gadget B,15,12.5,187.5,73230,East
2024-07-25,46365,Gadget B,10,12.5,125.0,72828,West
2024-03-07,95741,Gadget B,17,12.5,212.5,76942,South
2024-05-30,94924,Widget A,6,5.99,35.94,33465,South
2024-04-23,78421,Widget C,15,9.99,149.85,49145,East
2024-04-05,38898,Widget C,17,9.99,169.83,65240,North
2024-01-01,90333,Gadget B,6,12.5,75.0,15196,West
2024-07-23,67202,Widget C,15,9.99,149.85,33149,West
2024-06-19,97683,Gadget B,18,12.5,225.0,20626,East
2024-04-06,75614,Widget C,18,9.99,179.82,58365,East
2024-02-02,33766,Widget A,4,5.99,23.96,46867,East
2024-01-14,70055,Gadget B,10,12.5,125.0,57275,West
2024-01-18,95213,Gadget B,10,12.5,125.0,63080,East
2024-05-31,88646,Widget C,13,9.99,129.87,51008,East
2024-01-02,48814,Widget C,18,9.99,179.82,82530,North
2024-03-23,90041,Gizmo D,5,19.99,99.95,65757,North
2024-04-11,4779,Widget A,18,5.99,107.82,34367,West
2024-03-19,57215,Widget A,6,5.99,35.94,24403,East
2024-06-10,31190,Gizmo D,3,19.99,59.97,25890,North
2024-08-15,82157,Widget A,19,5.99,113.81,50199,West
2024-06-30,97051,Widget A,17,5.99,101.83,36062,South
2024-07-15,17359,Widget A,11,5.99,65.89,30303,West
2024-06-04,44236,Gizmo D,18,19.99,359.82,74734,West
2024-07-09,91012,Gadget B,14,12.5,175.0,89806,South
2024-08-11,15787,Widget A,8,5.99,47.92,90889,South
2024-09-16,4223,Gizmo D,4,19.99,79.96,47417,North
2024-04-03,49537,Widget A,19,5.99,113.81,16715,East
2024-09-03,80445,Gadget B,16,12.5,200.0,28049,East
2024-06-10,48560,Widget A,7,5.99,41.93,46759,East
2024-07-18,91994,Gizmo D,13,19.99,259.87,53995,North
2024-05-19,46321,Widget C,20,9.99,199.8,86734,South
2024-02-24,72687,Gadget B,20,12.5,250.0,52179,South
2024-07-09,37324,Gizmo D,1,19.99,19.99,45480,North
2024-05-15,11837,Widget A,5,5.99,29.95,93446,South
2024-07-11,27531,Widget C,10,9.99,99.9,54153,West
2024-03-10,62787,Widget A,5,5.99,29.95,73706,South
2024-02-05,39240,Widget A,1,5.99,5.99,38109,South
2024-03-28,58844,Gizmo D,2,19.99,39.98,87328,North
