Date,Transaction ID,Product Name,Quantity Sold,Unit Price,Total Sale,Customer ID,Region
2024-06-02,27250,Gadget B,16,12.5,200.0,30887,West
2024-01-26,64072,Gizmo D,3,19.99,59.97,49821,East
2024-05-25,66039,Widget A,16,5.99,95.84,46507,North
2024-09-11,21930,Widget C,4,9.99,39.96,13387,South
2024-01-13,22305,Gizmo D,9,19.99,179.91,4756,West
2024-03-30,56133,Gadget B,19,12.5,237.5,14529,North
2024-08-04,41757,Widget C,5,9.99,49.95,98470,East
2024-01-28,39582,Gizmo D,2,19.99,39.98,83916,South
2024-02-20,97493,Gizmo D,4,19.99,79.96,62113,South
2024-06-06,13008,Gizmo D,7,19.99,139.93,99690,West
2024-09-25,20546,Gadget B,6,12.5,75.0,99247,West
2024-01-02,39213,Gadget B,13,12.5,162.5,84793,West
2024-03-04,15094,Gadget B,12,12.5,150.0,87261,North
2024-01-06,72678,Gadget B,5,12.5,62.5,54995,East
2024-01-07,10302,Gizmo D,20,19.99,399.8,59304,South
2024-02-14,37902,Widget C,12,9.99,119.88,16858,West
2024-07-15,83791,Widget C,1,9.99,9.99,48381,West
2024-03-04,43741,Widget A,2,5.99,11.98,7093,West
2024-04-29,38180,Widget C,8,9.99,79.92,30754,South
2024-09-15,31570,Gadget B,16,12.5,200.0,94825,West
2024-04-24,47295,Gadget B,12,12.5,150.0,27352,South
2024-05-29,1849,Gadget B,10,12.5,125.0,36147,South
2024-03-28,47429,Gizmo D,15,19.99,299.85,9916,East
2024-05-15,97745,Gadget B,8,12.5,100.0,27187,North
2024-02-06,89373,Gadget B,1,12.5,12.5,67606,East
2024-01-14,19283,Gadget B,6,12.5,75.0,71256,East
2024-09-16,54005,Gadget B,2,12.5,25.0,89758,East
2024-06-26,25012,Gadget B,16,12.5,200.0,72281,North
2024-06-26,955,Widget C,4,9.99,39.96,94007,West
2024-07-09,55882,Widget C,4,9.99,39.96,20364,North
2024-08-19,5651,Widget C,10,9.99,99.9,33601,East
2024-04-28,26539,Widget C,20,9.99,199.8,6131,South
2024-02-24,14516,Widget A,14,5.99,83.86,87912,South
2024-03-28,7103,Widget A,11,5.99,65.89,75181,East
2024-07-19,95012,Widget A,9,5.99,53.91,9326,South
2024-06-19,71984,Gizmo D,11,19.99,219.89,79587,West
2024-09-26,17307,Gadget B,19,12.5,237.5,14481,East
2024-09-19,97154,Gizmo D,4,19.99,79.96,74719,South
2024-05-31,32398,Widget C,9,9.99,89.91,27124,North
2024-05-13,30759,Gadget B,11,12.5,137.5,62288,South
2024-05-01,83523,Gizmo D,4,19.99,79.96,90177,South
2024-04-07,83520,Gadget B,15,12.5,187.5,99266,West
2024-06-11,24740,Widget A,10,5.99,59.9,66346,North
2024-06-23,12995,Widget A,3,5.99,17.97,25199,North
2024-01-28,56541,Gizmo D,3,19.99,59.97,85467,North
2024-09-02,23666,Widget A,19,5.99,113.81,70918,East
2024-07-01,60506,Widget C,10,9.99,99.9,30308,West
2024-07-14,35965,Widget C,4,9.99,39.96,54919,East
2024-02-17,39147,Gizmo D,15,19.99,299.85,42098,West
2024-03-20,63800,Widget A,10,5.99,59.9,61730,North
2024-01-20,33621,Widget A,18,5.99,107.82,26914,East
2024-07-04,94460,Gadget B,7,12.5,87.5,53104,South
2024-05-27,1912,Widget C,16,9.99,159.84,49313,West
2024-06-01,47452,Gadget B,6,12.5,75.0,76790,North
2024-09-22,25908,Gadget B,3,12.5,37.5,18426,South
2024-03-01,57019,Widget A,8,5.99,47.92,42856,East
2024-05-16,25912,Widget A,18,5.99,107.82,88632,North
2024-03-17,1653,Widget C,19,9.99,189.81,94809,South
2024-08-16,32799,Widget A,11,5.99,65.89,34564,East
2024-02-11,66575,Gizmo D,13,19.99,259.87,33655,West
2024-06-15,93572,Widget A,18,5.99,107.82,52219,East
2024-06-16,22544,Widget A,11,5.99,65.89,41413,West
2024-06-16,43273,Widget C,12,9.99,119.88,64039,North
2024-04-10,26980,Gadget B,13,12.5,162.5,19052,North
2024-04-12,12712,Gizmo D,4,19.99,79.96,93404,North
2024-06-17,59341,Widget A,14,5.99,83.86,60168,West
2024-01-28,42476,Widget C,4,9.99,39.96,51125,West
2024-01-11,13194,Gizmo D,19,19.99,379.81,62661,South
2024-05-26,93778,Widget C,6,9.99,59.94,83740,North
2024-07-19,4572,Gadget B,8,12.5,100.0,89285,East
2024-04-06,14347,Gadget B,10,12.5,125.0,35843,North
2024-04-12,88250,Widget A,6,5.99,35.94,6318,West
2024-08-21,29687,Widget C,12,9.99,119.88,78038,East
2024-09-24,85144,Widget C,3,9.99,29.97,59809,East
2024-01-28,22797,Gadget B,14,12.5,175.0,44287,North
2024-02-23,53478,Widget C,5,9.99,49.95,87276,East
2024-09-07,32995,Widget A,6,5.99,35.94,80146,North
2024-07-17,57620,Gizmo D,15,19.99,299.85,25193,North
2024-09-16,76023,Gizmo D,8,19.99,159.92,67461,West
2024-08-12,13094,Widget A,13,5.99,77.87,22588,West
2024-01-28,95298,Widget A,13,5.99,77.87,45633,North
2024-09-16,77993,Widget C,5,9.99,49.95,33432,North
2024-09-06,77131,Gizmo D,14,19.99,279.86,55163,North
2024-08-20,54708,Widget A,12,5.99,71.88,40804,South
2024-02-13,49695,Gadget B,3,12.5,37.5,56736,North
2024-01-19,82358,Gadget B,4,12.5,50.0,4954,West
2024-07-09,73010,Gizmo D,18,19.99,359.82,19274,North
2024-07-11,2658,Gadget B,4,12.5,50.0,77250,South
2024-01-15,78219,Gizmo D,16,19.99,319.84,86526,West
2024-01-30,31336,Gadget B,16,12.5,200.0,54703,West
2024-02-14,48046,Widget C,18,9.99,179.82,31860,West
2024-01-09,87361,Gadget B,11,12.5,137.5,32285,West
2024-09-02,72362,Widget C,15,9.99,149.85,34694,East
2024-08-09,33697,Gadget B,12,12.5,150.0,83215,West
2024-01-15,74228,Widget C,7,9.99,69.93,97490,West
2024-03-25,97326,Widget C,16,9.99,159.84,43692,North
2024-02-18,46756,Widget C,1,9.99,9.99,92655,East
2024-06-30,43241,Gizmo D,14,19.99,279.86,99260,West
2024-07-17,89693,Widget A,7,5.99,41.93,5529,East
2024-05-13,35904,Gadget B,9,12.5,112.5,26317,South
2024-01-21,49515,Widget A,9,5.99,53.91,62127,South
2024-07-28,3267,Widget A,14,5.99,83.86,28972,West
2024-04-13,65641,Gadget B,13,12.5,162.5,66916,East
2024-04-15,14437,Gadget B,18,12.5,225.0,98860,South
2024-02-08,27875,Widget C,12,9.99,119.88,88415,West
2024-05-13,64168,Gadget B,7,12.5,87.5,97918,South
2024-03-26,43645,Widget C,2,9.99,19.98,81684,East
2024-08-18,9899,Gizmo D,7,19.99,139.93,39298,North
2024-03-17,86168,Widget C,6,9.99,59.94,90757,South
2024-01-01,10534,Widget C,18,9.99,179.82,89346,West
2024-01-28,30121,Widget C,11,9.99,109.89,46635,North
2024-04-26,76961,Gizmo D,13,19.99,259.87,63379,West
2024-04-29,727,Gizmo D,10,19.99,199.9,65222,North
2024-02-14,40038,Widget C,6,9.99,59.94,35012,South
2024-08-14,37314,Gadget B,8,12.5,100.0,52559,North
2024-04-22,33124,Gadget B,15,12.5,187.5,49690,West
2024-03-13,55630,Widget A,9,5.99,53.91,66143,South
2024-06-03,54851,Widget A,6,5.99,35.94,87783,North
2024-08-24,51363,Gizmo D,6,19.99,119.94,25464,West
2024-07-24,98125,Gadget B,12,12.5,150.0,91090,East
2024-04-18,91077,Gizmo D,6,19.99,119.94,61579,North
2024-05-29,28321,Widget A,20,5.99,119.8,62085,West
2024-07-27,54529,Widget C,17,9.99,169.83,29826,East
2024-02-21,22750,Widget C,12,9.99,119.88,92632,North
2024-01-14,28027,Gadget B,12,12.5,150.0,41041,North
2024-09-19,31725,Gadget B,5,12.5,62.5,29095,East
2024-09-15,64854,Gizmo D,5,19.99,99.95,81382,South
2024-05-11,58565,Widget A,10,5.99,59.9,94514,East
2024-07-17,18849,Widget C,9,9.99,89.91,87438,North
2024-08-11,60040,Gizmo D,8,19.99,159.92,82897,North
2024-07-07,36108,Gadget B,17,12.5,212.5,44008,West
2024-04-05,87863,Widget C,10,9.99,99.9,79504,North
2024-04-24,21941,Gizmo D,13,19.99,259.87,39908,East
2024-02-23,8367,Gizmo D,9,19.99,179.91,90535,North
2024-03-23,46947,Gadget B,5,12.5,62.5,93486,South
2024-02-02,92874,Widget C,3,9.99,29.97,36824,South
2024-08-11,48299,Gizmo D,13,19.99,259.87,21259,South
2024-06-28,91881,Widget C,9,9.99,89.91,66376,North
2024-09-10,31014,Gadget B,2,12.5,25.0,21529,North
2024-01-15,96131,Gadget B,8,12.5,100.0,59172,South
2024-07-16,9446,Widget A,3,5.99,17.97,10537,South
2024-04-24,51594,Gizmo D,14,19.99,279.86,59920,North
2024-02-22,60229,Widget C,15,9.99,149.85,4787,North
2024-08-27,40994,Gizmo D,11,19.99,219.89,65695,North
2024-09-29,61619,Widget A,6,5.99,35.94,67372,East
2024-04-02,7825,Widget C,12,9.99,119.88,43686,North
2024-06-25,2048,Gadget B,20,12.5,250.0,44758,East
2024-07-16,6536,Gadget B,20,12.5,250.0,54011,North
2024-03-16,21864,Gadget B,17,12.5,212.5,70772,South
2024-08-21,19682,Gadget B,11,12.5,137.5,30771,South
2024-06-12,28013,Gizmo D,17,19.99,339.83,77663,South
2024-03-01,61772,Widget C,12,9.99,119.88,29891,West
2024-04-22,3353,Widget C,5,9.99,49.95,16871,East
2024-04-12,46583,Widget C,13,9.99,129.87,19383,North
2024-03-20,64544,Gadget B,10,12.5,125.0,42539,West
2024-07-12,61592,Widget C,19,9.99,189.81,75070,East
2024-09-18,94609,Gadget B,5,12.5,62.5,48760,West
2024-08-31,41108,Gadget B,16,12.5,200.0,18672,South
2024-01-15,43037,Widget C,18,9.99,179.82,11146,South
2024-08-01,30129,Gizmo D,10,19.99,199.9,59921,South
2024-05-19,16409,Widget A,5,5.99,29.95,58667,North
2024-05-29,67011,Widget C,7,9.99,69.93,69846,South
2024-03-09,55668,Gadget B,7,12.5,87.5,6420,East
2024-07-22,73549,Gadget B,13,12.5,162.5,12989,East
2024-08-19,33653,Gadget B,16,12.5,200.0,78564,East
2024-02-19,76846,Gadget B,9,12.5,112.5,1814,North
2024-07-18,30233,Widget C,4,9.99,39.96,6092,South
2024-09-11,52376,Widget C,13,9.99,129.87,70597,North
2024-02-13,13389,Widget C,6,9.99,59.94,76302,West
2024-04-11,5613,Widget A,6,5.99,35.94,63215,North
2024-06-21,3099,Widget A,1,5.99,5.99,41864,North
2024-02-13,31935,Gadget B,18,12.5,225.0,41964,West
2024-07-24,57596,Widget A,14,5.99,83.86,19816,East
2024-01-02,48319,Widget A,9,5.99,53.91,50298,West
2024-05-30,13221,Gadget B,11,12.5,137.5,24997,North
2024-08-16,15423,Widget A,20,5.99,119.8,53205,East
2024-03-11,56365,Gizmo D,16,19.99,319.84,97649,East
2024-08-15,78872,Gizmo D,13,19.99,259.87,63473,North
2024-06-08,27741,Widget A,18,5.99,107.82,36841,North
2024-07-20,206,Gizmo D,18,19.99,359.82,20704,West
2024-05-21,6217,Gadget B,8,12.5,100.0,82396,East
2024-05-19,86764,Widget A,2,5.99,11.98,51577,West
2024-04-02,2042,Widget C,14,9.99,139.86,96238,East
2024-04-20,75217,Gizmo D,2,19.99,39.98,67762,West
2024-06-08,90024,Gizmo D,20,19.99,399.8,50952,South
2024-04-19,51018,Gizmo D,17,19.99,339.83,74088,North
2024-05-03,44574,Widget A,20,5.99,119.8,4638,South
2024-03-02,49517,Widget A,20,5.99,119.8,32201,West
2024-04-26,38113,Widget C,6,9.99,59.94,61039,South
2024-09-28,4127,Gizmo D,19,19.99,379.81,947,South
2024-07-23,58945,Widget C,19,9.99,189.81,52966,North
2024-03-22,78597,Gizmo D,2,19.99,39.98,97134,North
2024-03-16,43703,Gadget B,14,12.5,175.0,22306,South
2024-04-01,64779,Gizmo D,10,19.99,199.9,60544,East
2024-09-12,7631,Widget C,11,9.99,109.89,81760,North
2024-07-13,83746,Widget A,7,5.99,41.93,35415,North
2024-04-20,40398,Gizmo D,11,19.99,219.89,27311,North
2024-04-24,43228,Widget C,2,9.99,19.98,95607,East
2024-09-29,72205,Widget A,13,5.99,77.87,25678,South
2024-06-16,53968,Widget C,4,9.99,39.96,37401,West
2024-09-09,6625,Gizmo D,6,19.99,119.94,21203,East
2024-07-07,99468,Gadget B,8,12.5,100.0,84248,South
2024-01-06,70002,Gizmo D,5,19.99,99.95,74504,South
2024-04-12,97337,Gizmo D,13,19.99,259.87,23286,North
2024-04-13,391,Gadget B,18,12.5,225.0,56436,North
2024-03-05,55276,Gizmo D,9,19.99,179.91,99053,West
2024-01-13,9698,Widget C,13,9.99,129.87,97549,West
2024-01-19,59596,Gizmo D,12,19.99,239.88,67704,East
2024-04-27,62538,Widget A,10,5.99,59.9,17004,East
2024-03-16,3909,Gadget B,1,12.5,12.5,68110,West
2024-03-04,84855,Gizmo D,11,19.99,219.89,17922,South
2024-03-25,21330,Gadget B,15,12.5,187.5,7759,East
2024-06-02,59890,Gadget B,15,12.5,187.5,68131,North
2024-04-22,6170,Widget A,16,5.99,95.84,46442,South
2024-08-10,55759,Gizmo D,7,19.99,139.93,53182,East
2024-06-28,14855,Widget C,5,9.99,49.95,92732,West
2024-07-07,76064,Widget C,2,9.99,19.98,44925,West
2024-02-27,65989,Gadget B,2,12.5,25.0,94444,North
2024-09-29,68965,Gadget B,4,12.5,50.0,96662,East
2024-03-28,35688,Widget C,17,9.99,169.83,41403,North
2024-02-15,1648,Gizmo D,18,19.99,359.82,17175,South
2024-06-26,20964,Gadget B,5,12.5,62.5,16208,East
2024-08-16,26191,Gizmo D,14,19.99,279.86,2994,East
2024-08-13,80584,Gadget B,4,12.5,50.0,99794,East
2024-08-10,40966,Gadget B,9,12.5,112.5,7348,South
2024-04-19,38853,Widget C,3,9.99,29.97,11192,East
2024-03-11,13175,Gizmo D,17,19.99,339.83,38332,North
2024-02-16,33236,Gadget B,18,12.5,225.0,36907,South
2024-01-31,36996,Widget A,3,5.99,17.97,27426,West
2024-02-27,31683,Widget A,12,5.99,71.88,99476,West
2024-04-27,12658,Widget A,8,5.99,47.92,79142,South
2024-07-24,3659,Widget C,17,9.99,169.83,37983,South
2024-08-11,42301,Widget A,18,5.99,107.82,11053,South
2024-02-06,54439,Widget C,13,9.99,129.87,69227,South
2024-09-21,71868,Gizmo D,16,19.99,319.84,20388,East
2024-02-27,69427,Gadget B,8,12.5,100.0,68623,South
2024-09-03,78915,Gadget B,12,12.5,150.0,35722,West
2024-03-31,23906,Widget A,15,5.99,89.85,6403,North
2024-08-30,23603,Widget A,19,5.99,113.81,69522,North
2024-07-11,81123,Gadget B,18,12.5,225.0,69604,East
2024-04-28,86001,Widget A,17,5.99,101.83,76239,South
2024-09-02,64846,Gadget B,5,12.5,62.5,99726,East
2024-06-15,5173,Widget C,6,9.99,59.94,13424,South
2024-05-02,13457,Widget A,12,5.99,71.88,52295,South
2024-08-29,86767,Gizmo D,14,19.99,279.86,714,East
2024-06-07,50765,Widget A,2,5.99,11.98,96825,South
2024-02-27,86985,Widget C,10,9.99,99.9,74775,South
2024-04-23,95438,Gizmo D,13,19.99,259.87,67331,West
2024-06-13,33665,Gizmo D,19,19.99,379.81,48579,South
2024-07-14,2250,Widget C,14,9.99,139.86,28883,North
2024-01-31,56673,Widget A,7,5.99,41.93,30585,South
2024-03-10,79258,Widget C,3,9.99,29.97,88119,East
2024-09-16,52879,Widget A,14,5.99,83.86,78849,South
2024-01-31,97431,Gadget B,15,12.5,187.5,85642,North
2024-08-30,7061,Widget C,5,9.99,49.95,91196,South
2024-09-06,30025,Widget A,17,5.99,101.83,75374,East
2024-05-07,79937,Widget C,5,9.99,49.95,70385,South
2024-02-29,3757,Widget C,4,9.99,39.96,84332,West
2024-05-16,86874,Widget A,17,5.99,101.83,36230,West
2024-01-10,20873,Gadget B,14,12.5,175.0,50132,South
2024-04-04,21036,Gizmo D,19,19.99,379.81,62172,East
2024-04-01,6028,Widget A,15,5.99,89.85,50170,East
2024-05-25,5452,Widget C,4,9.99,39.96,60988,West
2024-04-05,71211,Widget A,3,5.99,17.97,41640,East
2024-03-23,36524,Gadget B,7,12.5,87.5,4210,North
2024-08-29,21181,Widget C,6,9.99,59.94,68468,South
2024-08-10,83447,Widget A,1,5.99,5.99,60247,East
2024-02-26,19209,Widget C,11,9.99,109.89,65181,South
2024-09-03,55390,Widget A,7,5.99,41.93,29247,East
2024-02-23,60600,Widget C,5,9.99,49.95,34999,South
2024-04-05,50265,Widget C,2,9.99,19.98,16443,East
2024-03-22,93969,Widget C,15,9.99,149.85,94752,West
2024-07-10,35674,Gizmo D,5,19.99,99.95,7879,South
2024-05-14,58861,Gizmo D,19,19.99,379.81,31379,South
2024-02-20,99977,Gadget B,15,12.5,187.5,60490,West
2024-01-13,35672,Widget C,15,9.99,149.85,5357,West
2024-07-19,93573,Widget C,4,9.99,39.96,35907,East
2024-09-04,50742,Widget A,10,5.99,59.9,39198,West
2024-01-27,70572,Widget A,1,5.99,5.99,75635,East
2024-06-12,56557,Gizmo D,6,19.99,119.94,78561,East
2024-09-09,5402,Widget C,3,9.99,29.97,77089,South
2024-06-09,14642,Gizmo D,14,19.99,279.86,48510,East
2024-05-06,96083,Widget A,2,5.99,11.98,67616,East
2024-09-21,81948,Gizmo D,17,19.99,339.83,95549,West
2024-06-16,51763,Widget C,18,9.99,179.82,80645,East
2024-04-12,51427,Gadget B,7,12.5,87.5,43290,East
2024-08-12,26656,Gadget B,16,12.5,200.0,74403,North
2024-03-26,71085,Widget C,16,9.99,159.84,53109,East
2024-04-11,77374,Gizmo D,16,19.99,319.84,76457,North
2024-05-01,48297,Gadget B,5,12.5,62.5,62924,West
2024-01-23,19925,Gadget B,15,12.5,187.5,67220,South
2024-02-26,56616,Widget A,6,5.99,35.94,95798,East
2024-07-04,38723,Gadget B,17,12.5,212.5,59323,West
2024-05-13,57753,Widget C,12,9.99,119.88,96036,East
2024-09-20,78376,Widget C,7,9.99,69.93,4609,East
2024-09-01,98377,Gadget B,18,12.5,225.0,99016,East
2024-05-12,96389,Gadget B,6,12.5,75.0,12429,South
2024-09-16,80000,Widget C,15,9.99,149.85,45390,East
2024-04-19,62398,Gizmo D,7,19.99,139.93,30156,East
2024-07-17,94534,Widget A,9,5.99,53.91,33929,South
2024-03-09,8839,Widget A,7,5.99,41.93,3142,North
2024-08-03,5270,Widget C,5,9.99,49.95,9003,North
2024-01-01,88862,Gizmo D,16,19.99,319.84,20966,South
2024-03-21,90160,Gadget B,13,12.5,162.5,22570,North
2024-07-03,1671,Gadget B,11,12.5,137.5,13494,East
2024-07-15,25176,Widget A,12,5.99,71.88,35512,North
2024-03-13,61985,Widget C,4,9.99,39.96,94080,South
2024-05-09,90751,Widget A,15,5.99,89.85,84106,East
2024-05-05,73588,Gizmo D,5,19.99,99.95,71201,East
2024-01-23,80540,Widget A,5,5.99,29.95,22690,West
2024-07-07,36280,Gizmo D,13,19.99,259.87,62,North
2024-08-20,84925,Widget A,16,5.99,95.84,4546,East
2024-04-01,46092,Widget A,2,5.99,11.98,78245,South
2024-07-13,94454,Widget A,6,5.99,35.94,80744,South
2024-07-22,21980,Gadget B,12,12.5,150.0,6254,North
2024-08-16,44112,Widget C,14,9.99,139.86,35491,North
2024-01-06,14537,Widget C,12,9.99,119.88,96807,South
2024-06-27,97082,Gadget B,19,12.5,237.5,16344,South
2024-01-29,45839,Gizmo D,18,19.99,359.82,38211,West
2024-04-30,11643,Gizmo D,7,19.99,139.93,68587,West
2024-05-22,99797,Gizmo D,11,19.99,219.89,21471,East
2024-05-29,48276,Widget A,5,5.99,29.95,98923,East
2024-07-03,36015,Gizmo D,16,19.99,319.84,84486,East
2024-09-06,83183,Gizmo D,20,19.99,399.8,3976,West
2024-09-28,30247,Gadget B,8,12.5,100.0,93649,North
2024-03-11,67951,Widget C,7,9.99,69.93,99199,North
2024-01-06,42677,Widget C,1,9.99,9.99,52605,North
2024-04-13,31908,Gizmo D,12,19.99,239.88,93545,East
2024-04-06,35847,Widget C,9,9.99,89.91,56297,West
2024-05-09,28023,Gadget B,19,12.5,237.5,86609,East
2024-01-07,90303,Widget C,10,9.99,99.9,79898,East
2024-04-12,322,Gadget B,14,12.5,175.0,85073,South
2024-05-31,53795,Gizmo D,10,19.99,199.9,81410,East
2024-02-10,23445,Widget C,6,9.99,59.94,32447,North
2024-06-22,55263,Gizmo D,2,19.99,39.98,39,North
2024-05-24,14894,Widget A,2,5.99,11.98,47586,West
2024-08-29,57777,Gadget B,13,12.5,162.5,88579,South
2024-09-25,25038,Gizmo D,17,19.99,339.83,42572,East
2024-07-22,46878,Widget A,4,5.99,23.96,98770,South
2024-05-09,90607,Widget A,15,5.99,89.85,52000,East
2024-01-10,6451,Widget C,4,9.99,39.96,48602,South
2024-03-11,25737,Gadget B,3,12.5,37.5,4532,South
2024-01-28,5743,Widget A,8,5.99,47.92,38156,East
2024-02-22,37044,Widget A,11,5.99,65.89,55165,West
2024-07-09,12059,Gadget B,8,12.5,100.0,44065,West
2024-03-21,51989,Gadget B,13,12.5,162.5,25754,West
2024-01-10,60393,Widget C,2,9.99,19.98,13882,West
2024-06-19,91229,Widget A,10,5.99,59.9,3017,West
2024-02-02,71064,Widget A,8,5.99,47.92,16960,South
2024-07-30,40357,Widget C,19,9.99,189.81,57146,North
2024-07-09,60628,Gizmo D,8,19.99,159.92,56468,South
2024-03-07,52821,Gadget B,2,12.5,25.0,3907,West
2024-04-18,87056,Gizmo D,4,19.99,79.96,53018,East
2024-08-16,31030,Gadget B,17,12.5,212.5,95361,West
2024-09-17,13472,Widget C,10,9.99,99.9,42157,North
2024-02-04,56425,Gadget B,7,12.5,87.5,87995,West
2024-08-20,67329,Gadget B,10,12.5,125.0,14720,North
2024-06-20,37846,Gizmo D,13,19.99,259.87,99037,East
2024-01-24,24648,Widget C,4,9.99,39.96,74147,North
2024-05-15,97115,Gizmo D,4,19.99,79.96,80301,East
2024-01-26,19641,Widget A,17,5.99,101.83,74878,West
2024-09-21,84369,Gadget B,1,12.5,12.5,48641,North
2024-02-07,79559,Widget A,4,5.99,23.96,71230,South
2024-06-07,68291,Gizmo D,7,19.99,139.93,41954,North
2024-08-03,79910,Widget C,1,9.99,9.99,36610,North
2024-09-29,90930,Widget A,10,5.99,59.9,92950,West
2024-04-08,94121,Gizmo D,18,19.99,359.82,36040,South
2024-06-29,59500,Widget A,3,5.99,17.97,45717,North
2024-02-26,78498,Gizmo D,11,19.99,219.89,51641,North
2024-05-29,11248,Gizmo D,10,19.99,199.9,42158,East
2024-01-29,71485,Widget C,19,9.99,189.81,87087,North
2024-02-03,59687,Gadget B,1,12.5,12.5,3618,North
2024-04-04,39557,Widget C,4,9.99,39.96,41121,North
2024-03-24,7960,Gadget B,12,12.5,150.0,95421,North
2024-02-15,39508,Widget C,14,9.99,139.86,58187,East
2024-01-19,9911,Gizmo D,11,19.99,219.89,18436,South
2024-09-16,76569,Widget C,9,9.99,89.91,55619,South
2024-08-11,3429,Widget A,9,5.99,53.91,88057,West
2024-07-09,97427,Widget A,8,5.99,47.92,12210,South
2024-08-10,68671,Gizmo D,17,19.99,339.83,58819,South
2024-02-06,42236,Widget C,17,9.99,169.83,46982,East
2024-01-08,68047,Gadget B,3,12.5,37.5,48355,South
2024-07-16,90149,Widget A,20,5.99,119.8,26535,West
2024-05-30,40752,Widget C,14,9.99,139.86,89720,West
2024-05-15,43588,Gadget B,4,12.5,50.0,46997,East
2024-02-03,52073,Widget A,20,5.99,119.8,78970,East
2024-02-16,37562,Gizmo D,19,19.99,379.81,25753,South
2024-02-01,68368,Widget C,10,9.99,99.9,72483,North
2024-09-05,71799,Gadget B,15,12.5,187.5,8066,East
2024-07-14,3759,Gadget B,5,12.5,62.5,56934,West
2024-07-17,87132,Gadget B,12,12.5,150.0,33167,West
2024-03-07,57687,Widget C,10,9.99,99.9,9013,North
2024-06-03,1425,Gadget B,2,12.5,25.0,33413,West
2024-06-26,87864,Gadget B,13,12.5,162.5,90017,West
2024-06-20,67405,Widget A,14,5.99,83.86,30422,West
2024-02-10,66469,Gadget B,7,12.5,87.5,28361,North
2024-09-14,57983,Widget C,15,9.99,149.85,9745,West
2024-06-28,65251,Gadget B,2,12.5,25.0,58567,South
2024-03-15,26082,Widget A,5,5.99,29.95,97804,West
2024-01-01,93892,Gizmo D,2,19.99,39.98,41738,North
2024-05-18,44064,Gizmo D,1,19.99,19.99,9563,North
2024-08-20,64736,Gadget B,13,12.5,162.5,33183,North
2024-06-01,23818,Gadget B,14,12.5,175.0,92438,South
2024-03-26,56902,Gizmo D,16,19.99,319.84,26785,South
2024-08-12,86877,Widget C,17,9.99,169.83,71311,North
2024-03-06,6534,Widget C,5,9.99,49.95,50571,West
2024-01-28,43572,Gadget B,3,12.5,37.5,11745,East
2024-03-25,11286,Gadget B,8,12.5,100.0,66861,West
2024-08-11,27178,Widget C,20,9.99,199.8,26133,South
2024-01-22,6351,Gizmo D,13,19.99,259.87,56690,East
2024-07-15,44707,Widget A,8,5.99,47.92,30591,North
2024-08-03,40933,Gizmo D,14,19.99,279.86,82289,North
2024-01-16,92134,Widget A,3,5.99,17.97,44305,West
2024-02-19,44745,Widget A,6,5.99,35.94,59211,South
2024-05-15,77424,Widget C,8,9.99,79.92,22888,North
2024-04-09,26235,Gizmo D,10,19.99,199.9,41745,North
2024-07-23,96481,Widget C,3,9.99,29.97,97009,East
2024-08-20,20860,Gadget B,12,12.5,150.0,62467,North
2024-03-27,91866,Gizmo D,1,19.99,19.99,73610,East
2024-08-01,32836,Gadget B,15,12.5,187.5,59686,South
2024-02-27,87525,Gizmo D,20,19.99,399.8,28674,South
2024-04-03,59212,Widget A,13,5.99,77.87,70099,West
2024-07-09,12585,Widget A,20,5.99,119.8,11301,South
2024-02-23,44337,Widget C,4,9.99,39.96,11091,North
2024-01-04,5475,Widget C,9,9.99,89.91,20478,North
2024-03-01,25748,Widget A,15,5.99,89.85,81126,South
2024-01-03,47522,Widget A,16,5.99,95.84,60041,West
2024-09-23,78639,Widget C,14,9.99,139.86,32742,West
2024-05-23,97002,Widget A,13,5.99,77.87,82622,West
2024-03-19,73059,Widget C,20,9.99,199.8,64738,West
2024-07-14,40990,Widget C,4,9.99,39.96,83972,South
2024-09-20,13002,Gadget B,16,12.5,200.0,20391,West
2024-04-02,9990,Widget C,11,9.99,109.89,92309,South
2024-02-19,20479,Gizmo D,13,19.99,259.87,11365,South
2024-06-13,77380,Gadget B,15,12.5,187.5,45046,West
2024-06-26,43353,Gizmo D,13,19.99,259.87,74744,South
2024-03-22,21394,Widget A,8,5.99,47.92,29695,East
2024-04-02,39062,Gizmo D,18,19.99,359.82,42663,East
2024-04-10,67787,Gadget B,13,12.5,162.5,81883,West
2024-09-14,39970,Gizmo D,9,19.99,179.91,93439,South
2024-03-08,71692,Gizmo D,12,19.99,239.88,43557,East
2024-02-15,70756,Gadget B,5,12.5,62.5,94165,South
2024-09-16,77977,Widget C,13,9.99,129.87,17976,North
2024-02-17,79478,Widget C,7,9.99,69.93,87448,East
2024-07-17,42537,Widget A,17,5.99,101.83,77076,East
2024-08-06,73835,Gizmo D,12,19.99,239.88,42939,West
2024-03-16,27664,Widget C,17,9.99,169.83,11485,West
2024-08-25,89813,Widget A,9,5.99,53.91,56501,South
2024-05-16,74549,Widget C,12,9.99,119.88,7703,North
2024-09-24,6261,Gadget B,14,12.5,175.0,20083,North
2024-07-01,80269,Gadget B,13,12.5,162.5,62517,North
2024-07-10,23379,Widget A,16,5.99,95.84,24679,South
2024-05-23,7262,Widget C,19,9.99,189.81,4392,West
2024-04-30,94547,Widget C,11,9.99,109.89,42946,North
